loss,ppl,tokens,group
3.7395145893096924,54.45036053400804,23,Clean
3.9173221588134766,59.161382123097056,41,Clean
4.10210657119751,63.25961793611566,56,Clean
4.404840469360352,81.84608484335199,74,Clean
3.491931915283203,34.78794262528636,57,Clean
3.5769522190093994,39.07318882941851,55,Clean
3.3655706644058228,29.625000685777323,61,Clean
4.435043096542358,199.83200020446372,26,Clean
3.9114999771118164,56.446834646589295,65,Clean
3.8989572525024414,55.422540814074026,67,Clean
3.1809276342391968,24.691523294526633,79,Clean
4.693418025970459,111.0386797908534,21,Clean
3.6736602783203125,42.26105523457456,37,Clean
3.767057180404663,48.17154154117148,39,Clean
3.3963509798049927,30.009806614747333,44,Clean
3.387950301170349,29.808317408013977,21,Clean
3.2958070039749146,27.00758239202265,31,Clean
3.3513611555099487,28.634042121797844,22,Clean
4.017488121986389,73.05573908760516,34,Clean
4.624852180480957,103.40839151444882,23,Clean
4.891975402832031,133.8884942994404,26,Clean
3.4573413133621216,34.350563705263255,31,Clean
3.2656288146972656,26.78612106945974,32,Clean
3.2320003509521484,25.73320444882814,30,Clean
2.991429090499878,20.921800810600185,42,Clean
3.4437003135681152,31.59026520885535,38,Clean
3.6263248920440674,39.49157732379654,40,Clean
3.0113531351089478,23.49522903240311,42,Clean
3.3659368753433228,29.52970518235591,30,Clean
3.677797555923462,39.81623194890274,30,Clean
3.7970213890075684,50.119386611496815,36,Clean
3.998076558113098,56.84929848875145,29,Clean
3.7137820720672607,48.03424993756358,35,Clean
3.4279650449752808,31.40981254456286,44,Clean
3.6832629442214966,43.65890064109982,45,Clean
3.8983075618743896,52.44490408457003,56,Clean
3.8778085708618164,51.03335509952878,44,Clean
3.710142731666565,41.424058635825055,46,Clean
4.640957355499268,128.48616364343957,33,Clean
3.8399490118026733,46.868417027773866,44,Clean
3.5440911054611206,37.670315228977884,45,Clean
3.2506240606307983,25.834462262757242,31,Clean
3.078877568244934,22.25413118038277,27,Clean
3.233639121055603,25.42312379108853,34,Clean
3.1828439235687256,24.125860221743835,43,Clean
3.681402325630188,44.146762445490566,31,Clean
3.3402191400527954,28.455746932216975,33,Clean
3.8606321811676025,52.750090983330225,47,Clean
3.1646307706832886,24.30820605628685,54,Clean
3.4995580911636353,33.28377158244068,58,Clean
3.659773826599121,39.69845707653585,28,Clean
3.9145865440368652,55.60060488932261,29,Clean
3.943061113357544,57.93455203498095,29,Clean
4.477087736129761,104.57714431127286,25,Clean
3.790682792663574,46.92297989183274,59,Clean
3.6333396434783936,38.49551785460824,62,Clean
4.125602722167969,76.69962063145098,56,Clean
4.761001110076904,119.14007955940099,22,Clean
5.76157546043396,396.47007801327726,20,Clean
3.5318480730056763,34.375218291254996,23,Clean
3.057878851890564,22.748667735863325,27,Clean
4.027914643287659,66.58958649006715,22,Clean
3.2797186374664307,26.682089694660988,40,Clean
3.5705089569091797,36.235417484123865,36,Clean
3.447942852973938,31.525781336750427,35,Clean
4.75810980796814,145.40475352822492,22,Clean
4.314030170440674,75.53614980803178,25,Clean
3.6134965419769287,37.09809161805677,27,Clean
3.6459264755249023,38.32645406511149,26,Clean
3.4790323972702026,32.7755657917018,24,Clean
3.6623072624206543,39.013631852801765,33,Clean
2.9273383617401123,18.689412669229345,35,Clean
3.1565611362457275,24.315567558890667,27,Clean
3.4723522663116455,37.78806918994532,29,Clean
3.600770592689514,36.8734039915556,46,Clean
3.7281161546707153,41.60331414447918,58,Clean
3.6567447185516357,38.8049886613594,46,Clean
4.565516233444214,100.05248847047771,42,Clean
5.186341762542725,188.96852119709274,33,Clean
5.495872259140015,296.1518581323104,36,Clean
4.168450593948364,106.2446715855123,40,Clean
4.434702277183533,113.94716318463978,39,Clean
4.753480911254883,130.58569997561773,41,Clean
3.5715309381484985,36.81814355476204,36,Clean
3.2847357988357544,27.74153670360581,29,Clean
3.1933332681655884,26.052610456124498,22,Clean
3.5717498064041138,35.58019238822868,22,Clean
3.12900447845459,23.776049629504886,41,Clean
3.7315735816955566,43.223534353235465,33,Clean
4.200833320617676,70.66782117612013,43,Clean
3.4700342416763306,34.60619903247293,52,Clean
3.761353850364685,43.21391130838537,48,Clean
3.5361913442611694,39.24172854868027,31,Clean
3.7091383934020996,42.741642299111206,55,Clean
3.476377248764038,32.42856411435502,47,Clean
3.269073486328125,26.52439252848574,56,Clean
3.7653799057006836,43.18010711304633,52,Clean
3.8441874980926514,46.865866034915115,49,Clean
3.4683146476745605,33.716591004193155,40,Clean
4.141703248023987,69.05087439136646,42,Clean
4.71550440788269,112.69131623900446,32,Clean
4.447286128997803,86.14841746360392,27,Clean
3.6012911796569824,39.61908806340993,51,Clean
3.7380740642547607,48.22117297103212,50,Clean
3.32388973236084,27.97769261250466,54,Clean
3.714690685272217,52.145131678554876,45,Clean
4.025532960891724,60.75878045260356,24,Clean
3.9073323011398315,56.841636140916364,29,Clean
4.356945514678955,81.53363110770468,28,Clean
4.044287800788879,68.08588043240067,29,Clean
4.075045347213745,69.06790003610561,27,Clean
4.046539902687073,65.59002348836091,57,Clean
3.082565426826477,23.85004729990502,70,Clean
3.2391821146011353,26.46326143423824,83,Clean
4.121303558349609,61.69834002322648,33,Clean
4.063261151313782,58.46483798377074,36,Clean
4.4675233364105225,91.15927669299609,28,Clean
3.4090867042541504,30.996667456072593,82,Clean
4.035694599151611,61.23963744526232,82,Clean
4.018219709396362,59.78568188930369,82,Clean
3.506447196006775,39.2539964937936,39,Clean
3.590232491493225,44.72601139359624,30,Clean
3.4805790185928345,37.74160638329087,31,Clean
3.8166900873184204,48.356796121210465,26,Clean
3.589868903160095,38.762095330750554,32,Clean
3.7885351181030273,44.191617337655394,50,Clean
4.495598316192627,112.97348023940557,30,Clean
2.7324241399765015,15.881868254785749,65,Clean
4.60324764251709,102.61382544784101,36,Clean
3.6980823278427124,40.76460848379058,50,Clean
4.768068075180054,214.83682838481099,34,Clean
3.8887274265289307,51.53903476867242,37,Clean
3.3966524600982666,29.999688069435997,46,Clean
3.1286710500717163,22.951813148172192,44,Clean
3.1592025756835938,23.604319501216096,46,Clean
3.1442307233810425,23.279368404554326,47,Clean
3.7368850708007812,41.967061928161506,40,Clean
3.8103139400482178,45.28642960180745,51,Clean
3.719572424888611,41.803843295585,55,Clean
3.587288737297058,37.73553754550812,51,Clean
3.735102891921997,43.23990901569469,45,Clean
3.5204944610595703,37.56388989664849,62,Clean
4.044821739196777,57.19298057990272,44,Clean
3.640128970146179,40.668390110078526,25,Clean
3.7369827032089233,47.09075892475448,36,Clean
5.017606735229492,168.587763875839,28,Clean
5.197873592376709,221.43020228519964,30,Clean
4.084190607070923,65.6785645850603,36,Clean
3.9273462295532227,50.788247321315865,73,Clean
3.851816415786743,47.138021009651084,69,Clean
4.104406833648682,61.85132478973536,67,Clean
3.6196213960647583,38.51109209203,37,Clean
3.9231364727020264,56.52766971310241,23,Clean
3.492547631263733,32.91178883406742,24,Clean
3.7518346309661865,44.66195092080838,27,Clean
3.9926328659057617,54.19739615688886,102,Clean
4.882774829864502,187.8357180634187,60,Clean
4.860175848007202,132.48593834611998,24,Clean
3.43928062915802,33.46077369035165,67,Clean
2.9528605937957764,19.26612581235281,71,Clean
3.451890230178833,34.04362652752209,68,Clean
4.526484966278076,96.04325040407494,29,Clean
3.8578102588653564,61.508955929878944,45,Clean
3.6214871406555176,37.48425813931968,27,Clean
3.0017192363739014,21.242465575438455,67,Clean
2.9314998388290405,19.404474099349788,61,Clean
2.905959367752075,18.797433570100505,60,Clean
3.375291347503662,29.624280056822542,63,Clean
3.3773781061172485,29.696265637312813,61,Clean
2.890581965446472,18.940718492278176,71,Clean
2.9073572158813477,18.8980231362583,47,Clean
3.4941593408584595,33.556799475675945,36,Clean
3.0995668172836304,25.428828565804473,46,Clean
4.771870136260986,143.49998747688608,29,Clean
4.486964464187622,130.02518126311818,32,Clean
4.219231486320496,122.75019916165623,37,Clean
3.901653528213501,49.70654954205004,37,Clean
3.988219976425171,54.84826751919064,36,Clean
3.7117103338241577,41.109254961867116,38,Clean
3.46149218082428,31.96335473522216,31,Clean
3.7034599781036377,53.68882878944585,47,Clean
4.433403372764587,105.92629795032238,35,Clean
4.920507431030273,175.45320491004833,24,Clean
4.435715913772583,91.88312564792795,28,Clean
3.9238169193267822,51.17500355807387,32,Clean
3.6592541933059692,41.95518438430643,27,Clean
4.278248310089111,72.80653199141872,23,Clean
4.0931326150894165,61.351640590096906,54,Clean
4.098221659660339,61.73268314559168,60,Clean
3.7979897260665894,44.745619703149465,61,Clean
3.65013325214386,38.75045040869384,34,Clean
4.567123532295227,121.24168123539177,25,Clean
4.4921510219573975,93.13292322078402,50,Clean
4.868161916732788,160.14713181299805,50,Clean
5.095153331756592,232.9911125993931,51,Clean
5.2715325355529785,263.8300366644906,37,Clean
3.793383002281189,54.39346867752306,41,Clean
4.115723609924316,64.79687440021455,39,Clean
3.803655505180359,45.03652575408672,25,Clean
3.4627479314804077,35.128800256160446,62,Clean
3.3764309883117676,33.50938030693448,70,Clean
4.0235642194747925,56.2696587817622,59,Clean
3.1621421575546265,24.8901092782664,33,Clean
3.852874994277954,52.928307356507254,32,Clean
3.6339046955108643,39.27159779861966,26,Clean
3.983964443206787,64.47175919570178,24,Clean
4.043196678161621,72.95305116544344,36,Clean
3.7674896717071533,48.757550735546644,46,Clean
3.3573200702667236,28.71214116063874,60,Clean
3.7725225687026978,47.29245270966806,56,Clean
3.8299508094787598,49.039765082936896,36,Clean
3.579318046569824,42.691224795792394,41,Clean
3.6592042446136475,43.39194049464282,40,Clean
3.280190944671631,26.71673825500669,45,Clean
3.4498132467269897,32.65547888748041,43,Clean
4.623132586479187,133.28471381668896,24,Clean
4.399683475494385,81.92169689959518,28,Clean
3.9264415502548218,59.61344249189117,29,Clean
3.976946473121643,61.11733592777398,37,Clean
3.5058130025863647,36.188268913863574,65,Clean
3.6487877368927,44.51936764864711,66,Clean
3.450882911682129,33.56982010365708,67,Clean
3.2678327560424805,27.660740208636703,41,Clean
3.0564123392105103,21.296037959066737,39,Clean
3.1316816806793213,28.192553195834797,39,Clean
3.23860502243042,26.123055748889037,37,Clean
3.445968508720398,31.607233343572425,40,Clean
3.2047442197799683,24.81334276211201,49,Clean
5.301493167877197,200.6361699057627,30,Clean
4.616415977478027,125.80567341041976,26,Clean
4.165600776672363,64.4313796879823,106,Clean
3.5077881813049316,40.859369734357855,76,Clean
2.935115933418274,19.479490420846137,55,Clean
3.4157294034957886,31.161344497747997,47,Clean
2.9356032609939575,19.48654430013339,54,Clean
4.616783499717712,152.66872610626177,24,Clean
3.619077444076538,38.65785225273698,56,Clean
4.07705020904541,60.03076532400565,53,Clean
3.5567526817321777,36.98704325602162,55,Clean
4.589878439903259,144.2027188972766,28,Clean
4.057045936584473,66.01548716572911,31,Clean
3.6910006999969482,40.789279877647104,56,Clean
3.9351062774658203,51.250486936228775,54,Clean
3.8991931676864624,49.37349353830116,58,Clean
4.301347970962524,78.3726721002789,40,Clean
3.803438663482666,45.344959534511204,34,Clean
3.449883818626404,35.53627554979701,42,Clean
3.7270480394363403,43.49340971970005,27,Clean
4.086622953414917,59.930414425022136,23,Clean
3.383194327354431,29.689286847437717,75,Clean
3.6658610105514526,39.586732592775206,67,Clean
4.402451753616333,116.66821577130172,66,Clean
3.718390107154846,54.38337973675874,30,Clean
3.518977999687195,35.19190147626986,74,Clean
3.4606770277023315,33.80396549206974,79,Clean
4.0450297594070435,58.693971494788684,70,Clean
3.3982887268066406,30.18506812793082,58,Clean
3.447005867958069,31.522663212075116,51,Clean
3.660540223121643,39.19855144036782,51,Clean
3.4940428733825684,34.343600006646135,74,Clean
3.5103546380996704,35.07536305706476,67,Clean
2.8084144592285156,17.877205573800197,73,Clean
3.555766463279724,37.63932230591715,34,Clean
4.548105239868164,95.72944070865448,20,Clean
4.666000843048096,107.64779130904883,24,Clean
3.807058334350586,46.12744783596093,35,Clean
3.6899538040161133,42.361598863238555,31,Clean
3.8087236881256104,46.187618506788425,30,Clean
3.6920413970947266,40.38617488897283,24,Clean
3.9057343006134033,50.766462432971466,43,Clean
3.9320895671844482,51.858452612452254,43,Clean
4.350004196166992,79.64928592130671,38,Clean
4.632165908813477,104.39614318930049,28,Clean
3.931970953941345,58.079317806960425,37,Clean
4.740489959716797,119.2659197918631,25,Clean
3.89991295337677,49.86919914813507,35,Clean
3.9022222757339478,50.00045751535413,31,Clean
4.081733822822571,62.30394468770012,30,Clean
3.0502920150756836,27.738626809350944,50,Clean
2.4837812185287476,12.24104416681529,53,Clean
2.5776056051254272,13.760671000296416,44,Clean
3.9676241874694824,67.35190824995782,37,Clean
3.1871320009231567,24.66342776034312,66,Clean
3.6412763595581055,39.46548187272801,51,Clean
3.515905976295471,33.96478795819144,57,Clean
3.8805075883865356,53.84573934083136,39,Clean
3.556582808494568,35.40621584918088,40,Clean
3.3436323404312134,28.38954497807483,40,Clean
3.472764492034912,37.20536976596556,49,Clean
3.6746134757995605,41.83352382038863,43,Clean
4.490659475326538,99.16482490779705,43,Clean
3.49565052986145,33.12030185723726,48,Clean
4.0708335638046265,65.49618922447966,35,Clean
3.8122514486312866,46.36890946262957,41,Clean
3.9401497840881348,53.17470371569267,47,Clean
3.9098209142684937,52.00787320221362,46,Clean
3.8247207403182983,49.087695413165974,49,Clean
4.1058197021484375,60.926535759382496,32,Clean
4.149569749832153,63.956109405393086,34,Clean
4.175159454345703,65.85496084336688,33,Clean
4.0517683029174805,88.53083299612891,30,Clean
4.468219637870789,114.4483681725203,26,Clean
4.427082300186157,112.85593457692643,43,Clean
4.947765588760376,146.89595339227182,32,Clean
3.3546169996261597,29.781943023032163,51,Clean
3.0770705938339233,21.694985680582988,51,Clean
3.2999823093414307,27.816855585429245,44,Clean
3.8191874027252197,46.45376544447752,53,Clean
3.8671061992645264,49.24417741720872,54,Clean
3.8748037815093994,49.717883263639024,52,Clean
3.429957151412964,31.33747523698814,36,Clean
4.41523814201355,87.58926862162942,29,Clean
4.140235662460327,63.32902611530625,25,Clean
3.2998218536376953,27.112797979737486,42,Clean
3.54177188873291,38.66189575899246,54,Clean
3.4888992309570312,35.8493888974039,60,Clean
3.5151702165603638,37.20968509146174,58,Clean
4.1295822858810425,69.28452795261605,28,Clean
3.7115707397460938,58.330980920220185,31,Clean
4.236851930618286,73.91076464585626,29,Clean
4.2906118631362915,94.10345623695463,32,Clean
3.520527958869934,33.802312160261835,43,Clean
3.4037095308303833,30.286507730088786,51,Clean
3.9260387420654297,54.898843485467005,44,Clean
3.2731661796569824,27.339098156162628,52,Clean
3.981237292289734,58.887718193490414,46,Clean
4.062952637672424,66.28356861789811,40,Clean
4.454647660255432,101.45426954440816,58,Clean
5.044949531555176,155.236464457717,68,Clean
3.6801992654800415,39.661211261256696,47,Clean
3.667719602584839,39.18150724935981,53,Clean
4.007384300231934,57.641151184342974,47,Clean
4.412582874298096,82.64321317543681,55,Clean
3.7609446048736572,50.66857541539896,69,Clean
4.253175258636475,70.65907871363207,58,Clean
3.7101329565048218,41.55227998902015,32,Clean
4.1144596338272095,62.71209012974168,27,Clean
4.4307392835617065,96.38288242584854,29,Clean
3.4470877647399902,31.408789205197653,76,Clean
3.4785375595092773,32.428317007170044,54,Clean
3.579597234725952,36.66087841209413,47,Clean
3.435506820678711,31.11682434876341,55,Clean
3.6303235292434692,39.02526123019699,51,Clean
3.710634231567383,41.008295259038874,57,Clean
4.1576656103134155,68.29327985418482,58,Clean
3.646573781967163,38.73770493088874,55,Clean
4.266746520996094,71.42370707453881,26,Clean
4.102141618728638,62.02047162005644,32,Clean
4.1533203125,64.61999376345574,26,Clean
3.7800785303115845,43.825825368426436,53,Clean
3.682425618171692,39.87196342770412,62,Clean
3.7899609804153442,44.270681918395425,59,Clean
3.828826427459717,50.1159157181609,63,Clean
3.8802731037139893,53.90822115116637,65,Clean
3.53338885307312,34.50351328180358,69,Clean
3.8652037382125854,47.748095182165244,60,Clean
3.8268470764160156,45.91753528281221,96,Clean
3.2858824729919434,26.818276387643646,51,Clean
3.754841923713684,49.33028030645626,38,Clean
3.416170597076416,31.12875147755196,48,Clean
3.338333249092102,28.243604276826986,79,Clean
3.6002907752990723,38.659631762844896,70,Clean
3.449624538421631,32.014455002977655,73,Clean
3.242761492729187,25.890751732673074,92,Clean
3.0484325885772705,21.103521242670737,84,Clean
3.390739917755127,31.010650466321835,68,Clean
3.530979037284851,34.46431411646293,30,Clean
3.1864709854125977,27.026473057849568,44,Clean
3.5129220485687256,33.93448562641815,32,Clean
3.53840172290802,34.64039748767747,63,Clean
3.255406141281128,26.29611571348704,65,Clean
3.5978448390960693,37.07767165844571,58,Clean
3.7506433725357056,43.30469927116597,29,Clean
3.8122901916503906,46.67449764182285,34,Clean
3.6051745414733887,36.8217953603549,33,Clean
3.35442054271698,30.402898742615648,48,Clean
3.4419329166412354,37.13847312962257,43,Clean
2.826599955558777,17.440372163177244,46,Clean
3.190021276473999,24.43161572868057,32,Clean
2.684950113296509,15.826222898769078,40,Clean
3.492369294166565,38.53200138099176,47,Clean
3.9928176403045654,56.16871032943021,32,Clean
3.8405641317367554,50.72741243396747,27,Clean
4.114744544029236,61.892829724749106,22,Clean
3.4167428016662598,32.51636167207971,72,Clean
3.8983006477355957,49.656992280111396,66,Clean
3.357443332672119,31.332952789361592,65,Clean
3.51836895942688,34.98991711124331,59,Clean
3.9773889780044556,68.3096993202816,58,Clean
3.4097554683685303,30.665351169960452,64,Clean
3.193333625793457,26.976639327653878,55,Clean
3.785449981689453,54.32497360797959,62,Clean
3.272965908050537,26.718303096221064,61,Clean
3.7753825187683105,53.46672918061022,52,Clean
3.5589234828948975,35.126042184910474,60,Clean
3.405917167663574,30.467254779054137,59,Clean
3.7574496269226074,43.740058190364124,58,Clean
4.4090845584869385,85.12547562803327,21,Clean
4.143784999847412,64.35135304943753,30,Clean
4.660620450973511,134.3349246976339,28,Clean
4.020902156829834,55.9328290254307,30,Clean
3.7823455333709717,43.924052715623674,36,Clean
3.9229363203048706,50.94613449336504,36,Clean
3.8956732749938965,49.425849372039664,36,Clean
3.493146061897278,34.90273929313496,26,Clean
4.907507538795471,227.20718447620564,23,Clean
5.01862096786499,232.766472967233,21,Clean
4.70679247379303,219.82089901002644,26,Clean
3.9696977138519287,74.3183247594825,43,Clean
3.121062159538269,22.675687092404797,58,Clean
3.31499981880188,28.163575304336604,48,Clean
3.504921078681946,33.94206347149186,39,Clean
3.9016122817993164,58.534175427363486,37,Clean
3.368017077445984,29.07747036817706,51,Clean
4.136305332183838,62.941910765048036,25,Clean
3.5213472843170166,35.01083308566408,53,Clean
4.555309534072876,96.37005871866697,22,Clean
4.5514607429504395,102.08260012603068,24,Clean
3.4464856386184692,38.00516337170906,35,Clean
3.2029327154159546,26.54692042035822,37,Clean
2.6968411207199097,14.924792235498101,40,Clean
3.2751351594924927,29.070356773103256,61,Clean
3.6583478450775146,52.767654792647065,52,Clean
3.6551809310913086,52.48816253530251,55,Clean
3.459993362426758,33.163406912204856,48,Clean
4.0420286655426025,59.388357802116644,41,Clean
3.81027889251709,45.24531780185339,43,Clean
2.92729115486145,18.946272607158647,59,Clean
2.9720557928085327,19.68445720837302,61,Clean
3.5989350080490112,41.2639409494721,58,Clean
2.8354803323745728,17.110414139747046,75,Clean
3.3655346632003784,34.72885329729022,75,Clean
3.2468355894088745,29.032278781451872,70,Clean
3.7664037942886353,43.79010682020123,56,Clean
3.6280932426452637,37.651202582525535,53,Clean
3.7607146501541138,43.50269952310896,50,Clean
3.7987202405929565,50.519952529747385,46,Clean
4.247526168823242,70.05309135237681,56,Clean
4.106930494308472,61.9716992448741,49,Clean
4.059788346290588,69.98060598826062,29,Clean
3.329654335975647,28.059628424327457,34,Clean
3.364851236343384,28.984097025576318,39,Clean
3.1283451318740845,23.696172337087297,36,Clean
2.8772850036621094,17.765977082848657,42,Clean
2.8951621055603027,18.089110601244112,50,Clean
3.208229899406433,26.096647835240987,49,Clean
3.2429802417755127,25.650908831409026,75,Clean
3.597139835357666,39.61531993583735,59,Clean
3.20837938785553,24.744927240830982,63,Clean
4.654708623886108,122.65042719750264,25,Clean
4.20520544052124,74.38719305597822,33,Clean
3.6580954790115356,38.920804694680186,37,Clean
4.293390512466431,84.67093733814926,31,Clean
3.9140851497650146,68.08190976421422,48,Clean
3.216457724571228,25.137987918363976,55,Clean
3.2802096605300903,27.061540828222185,60,Clean
3.498551607131958,37.023904219916304,50,Clean
3.6470532417297363,40.562255011417705,56,Clean
3.98175048828125,81.1990852281146,49,Clean
3.689561367034912,49.73746253673795,46,Clean
3.982234477996826,81.26793419434068,45,Clean
3.408385753631592,31.210514692067452,49,Clean
3.5660518407821655,35.5471683867066,44,Clean
3.342280626296997,29.76178481727219,47,Clean
3.9544771909713745,56.60355380825101,54,Clean
3.3445154428482056,28.9184063898237,52,Clean
3.368232011795044,29.48182339880944,51,Clean
4.486615419387817,93.35033452616109,28,Clean
3.758683443069458,68.57368078041799,34,Clean
3.9379297494888306,71.8225721317974,34,Clean
3.5729252099990845,38.06916176432326,37,Clean
3.7492910623550415,43.27919841035697,40,Clean
3.9190183877944946,50.363848909906025,41,Clean
3.6120024919509888,37.061198303062184,44,Clean
3.085962653160095,25.392554234807665,76,Clean
2.886285185813904,19.09339240569217,74,Clean
2.748605966567993,16.004526911416022,69,Clean
3.5753207206726074,36.19275046203523,54,Clean
4.2154271602630615,69.0307835290112,31,Clean
4.177415370941162,66.01457890794663,26,Clean
3.9712918996810913,53.11398459103597,34,Clean
3.8527650833129883,47.19986387333296,34,Clean
2.8104395866394043,16.64393704292437,50,Clean
4.433117508888245,92.34814643212484,33,Clean
3.460036039352417,34.078415394299064,42,Clean
3.0853030681610107,21.874095179405316,52,Clean
4.604379892349243,101.45541949196493,29,Clean
4.5170886516571045,93.40973110323444,34,Clean
4.137181043624878,63.64004468063591,48,Clean
3.8202039003372192,51.35654086992192,52,Clean
3.8418023586273193,54.508091786810475,53,Clean
4.683187246322632,111.99453422342307,40,Clean
3.930895447731018,57.0677910225332,43,Clean
3.2944289445877075,27.42250449291327,65,Clean
3.029874801635742,20.760892827443108,51,Clean
3.060460329055786,21.3634287601698,61,Clean
3.8625670671463013,47.62009470682136,35,Clean
4.041800141334534,57.50479309889697,38,Clean
3.9397823810577393,51.448797622278605,36,Clean
3.2639153003692627,30.232367461544786,33,Clean
2.7440078258514404,15.556996107472049,35,Clean
2.7210533618927,15.196903282859171,32,Clean
4.3459378480911255,107.03148501831939,40,Clean
3.2334704399108887,25.368181825596714,61,Clean
3.1878933906555176,24.270961359400577,69,Clean
3.1828969717025757,24.15664872754342,64,Clean
3.440797448158264,33.158767163425125,34,Clean
3.9934568405151367,74.71043840212701,34,Clean
3.81931471824646,45.63466209303364,53,Clean
3.6506972312927246,39.44252095091754,48,Clean
3.402931571006775,33.40963982906759,58,Clean
3.7837287187576294,44.96429796347137,41,Clean
3.6174018383026123,38.15196149172348,31,Clean
3.619287133216858,38.239681224431585,29,Clean
3.613797903060913,37.98519387480367,35,Clean
3.3376203775405884,28.758394289304224,38,Clean
3.726600170135498,42.225997665636314,44,Clean
3.3794654607772827,29.757194509652045,38,Clean
3.825874090194702,48.27456215905788,29,Clean
3.8997122049331665,50.91923180262282,30,Clean
3.663902759552002,43.67601174875941,38,Clean
3.4418399333953857,32.806399914514614,78,Clean
3.686473846435547,40.002450891983344,79,Clean
4.027100324630737,58.1607091127789,68,Clean
3.434180736541748,31.120429340469382,47,Clean
3.254002094268799,26.008957127308033,46,Clean
3.765194892883301,46.97857361526644,48,Clean
3.7404950857162476,42.390410072520226,38,Clean
4.378452777862549,83.84335959603403,22,Clean
3.830174446105957,52.56276396506066,35,Clean
3.9490442276000977,63.01180192508985,35,Clean
3.2008347511291504,24.68720509818264,41,Clean
3.4800413846969604,32.56714446964226,36,Clean
3.5719945430755615,35.72769569707973,53,Clean
3.621029257774353,37.40547318681716,56,Clean
3.52080237865448,34.143087599198736,54,Clean
4.186979532241821,66.16366326828336,30,Clean
4.8537116050720215,135.73137054100835,20,Clean
4.926432132720947,141.92958533934836,23,Clean
3.80085551738739,45.1443531662631,32,Clean
4.040042757987976,57.07732263375779,36,Clean
4.2361613512039185,77.14780988907866,34,Clean
4.387967228889465,96.90172407669057,35,Clean
3.687251329421997,40.03909155459914,39,Clean
4.812255382537842,129.24692442330027,21,Clean
4.30819296836853,76.60127367888954,42,Clean
3.5176620483398438,39.042346731217144,37,Clean
4.121403694152832,63.64739852148925,43,Clean
4.363201379776001,93.53012371640025,37,Clean
3.6672335863113403,45.66897335332237,35,Clean
3.26373291015625,26.508848006935892,29,Clean
3.1338382959365845,22.977067483624825,29,Clean
3.565291404724121,43.45084225505452,36,Clean
4.125757455825806,94.82670625533845,64,Clean
3.6165506839752197,41.595785006350724,65,Clean
3.4303826093673706,32.240117363012764,64,Clean
4.1476829051971436,63.41085948429501,27,Clean
3.2988635301589966,29.617850571528813,54,Clean
2.929109573364258,18.744318431078398,59,Clean
2.863916277885437,17.530309497898614,54,Clean
2.993712544441223,20.49709381100456,60,Clean
4.369344234466553,82.40647247702404,26,Clean
3.8399693965911865,51.5504878574294,29,Clean
3.655825138092041,38.701783865073686,67,Clean
3.543899655342102,34.777947376405734,71,Clean
3.6837246417999268,39.8244576559121,73,Clean
4.090675115585327,59.85988337100044,46,Clean
4.2501819133758545,71.68664041659783,47,Clean
4.57815957069397,111.82512044166462,42,Clean
3.9861598014831543,58.60671919924057,63,Clean
3.398439049720764,30.352404742972244,69,Clean
3.6099787950515747,36.996660064791904,62,Clean
3.984932780265808,57.72262476391854,55,Clean
4.181941628456116,66.59881171332599,47,Clean
4.213115692138672,68.35227764094003,56,Clean
3.2869192361831665,26.767822864747963,51,Clean
3.9452500343322754,64.18536835008807,44,Clean
3.2746375799179077,26.435372883949604,58,Clean
3.6079537868499756,37.631207067973136,48,Clean
3.557901382446289,35.382711553792156,28,Clean
3.3957436084747314,33.69970881877828,37,Clean
3.4985170364379883,35.757286304217615,42,Clean
3.4393386840820312,34.521166613332696,35,Clean
3.4204294681549072,36.49025138044504,40,Clean
4.134644031524658,62.79413716047419,39,Clean
3.7667198181152344,44.7730168923315,43,Clean
2.0761592388153076,7.973784624021576,68,Clean
2.552801251411438,14.32974876304733,65,Clean
3.5402204990386963,36.35184012412016,43,Clean
3.2787407636642456,26.899661653485154,42,Clean
3.351449131965637,29.346845033759003,40,Clean
3.05281662940979,21.21563678880446,48,Clean
3.4122239351272583,30.41338513662116,43,Clean
3.2497256994247437,26.50126526741625,53,Clean
3.489800214767456,32.77974819706432,39,Clean
3.810685396194458,45.781901979415025,56,Clean
3.1233513355255127,22.724241478289166,57,Clean
3.0766823291778564,21.724593378247082,61,Clean
2.8045647144317627,17.435979528732805,63,Clean
3.1979000568389893,25.172173559070938,31,Clean
2.973440170288086,19.887797220461074,53,Clean
3.092089891433716,23.033176379121837,54,Clean
2.989839196205139,20.279375310482727,62,Clean
3.8469836711883545,48.77257018413677,32,Clean
3.140298843383789,23.11103680475421,82,Clean
3.21718692779541,25.04109812306731,74,Clean
3.449621319770813,33.05465216751605,74,Clean
3.4560372829437256,35.07926876399789,27,Clean
3.070914626121521,21.780786220852082,59,Clean
3.906760334968567,62.18076705026227,65,Clean
3.392531156539917,30.219704706746235,75,Clean
3.540071129798889,40.13433698442571,49,Clean
3.283179521560669,27.942117182061573,34,Clean
3.5948976278305054,43.65117278460451,34,Clean
3.8651612997055054,62.06258255534312,61,Clean
3.2648701667785645,26.500436390242175,61,Clean
3.892701745033264,64.94355456431768,60,Clean
3.340851902961731,29.89561619391935,30,Clean
4.537575721740723,167.25571919005046,42,Clean
3.4046748876571655,30.146764746586733,50,Clean
3.3826160430908203,29.461784740674467,49,Clean
